teks,sentiment,score
"PERJUANGAN GEMPUR NET89

Mohon dukungannya terhadap perjuangan kami GEMPUR NET89 dalam kasus Net89 yang sudah membuat penderitaan sangat dalam bagi ratusan ribu membernya.

Sejumlah oknum aktor intelektual PT SMI (SIMBIOTIK MULTITALENTA INDONESIA) dan para kroninya yang sudah berstatus tersangka (9 orang) maupun yang belum (masih ada belasan orang lagi) agar diproses hukum dengan ganjaran hukuman seberat-beratnya.

Yang lebih penting lagi, dana ratusan ribu member Net89 dapat dikembalikan, dengan cara sebaik-baiknya dan secepat-secepatnya.

Mohon kasus Net89 diawasi dan dikawal dengan baik, agar dana member bisa kembali, sehingga penderitaan ratusan ribu member Net89 bisa terangkat;  ekonomi mereka pulih; hambatan pendidikan dan gangguan kesehatan hilang; dan masa depan mereka menjadi cerah kembali.",negative,0.7470511198043823
Mantap kalao beqi saya sebagai petani semangatlaqi terimakasih pak Jokowi.,positive,0.9861595034599304
Gatel,negative,0.9975917339324951
"Hidup di era sekarang lebih sulit, karena harga pangan semakin mahal..",negative,0.9968321919441223
Kenaikan harga gabah dinikmati oleh saudagar / pembeli sedangkan petani merugi karena padi di beli ketika setelah hpp gabah 4700 ketika panen harga baru .5400 .saudagar padi menikmati untung .kasian bngt petani,negative,0.9947951436042786
"Pupuk kita masih mahal
Tolong di turun kan harga pupuk 
Biar petani sejahtera",negative,0.9923785924911499
Harga beras naik menjelang bulan ramadhan agar nantinya pungutan zakat jg naik,neutral,0.9611964821815491
"Ini yg kami harapkan,agar kami para petani bisa menanam padi lagi",positive,0.6425541043281555
. Naik kan juga harga pinang,neutral,0.7457224130630493
Telat gabahku gir payu 3700,negative,0.5315894484519958
"Yg harusnya dinaikkan gaji Buruh Tani nya 
Pupuk dimurahkan beras dimurahkan",neutral,0.7143180966377258
Mantap... 😎,positive,0.995678722858429
"Harga gabah naik para petani senang, tapi para BURUH TANI yang tercekik",negative,0.9919663667678833
Bagus lah bila harga gabah naik...,positive,0.9907575249671936
Kok tinggi penggilingan...parah petani suruh jungkir balik lgi...yg ngk nanam malah diatas seribu kenaikanya...,negative,0.998030960559845
Yg harusnya pemerintah lakukan adalah bagaimana caranya menurunkan biaya produksi petani.,neutral,0.8152154684066772
Baguslah biar pertani tidak terlalu merugi..karna pupuk mahal,positive,0.9026221036911011
Mbak Mega. Aku mau peluk mbak Mega. Tapi kapan ketemu ya mbak?,neutral,0.9881870150566101
Di sini kami suda siap kan lahan ternak ayam betelur 5 hektar di Desa Bakus Tulama kcamatan tasbar kbupaten belu,neutral,0.9823046922683716
Saya ikut bangga rakernas ke 4  PDI perjuangan sukses dan lancar mudah mudahan bisa.dilaksanakan masyarakat umum amiiin,positive,0.9847287535667419
🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤,positive,0.9349061250686646
Bener ganti pupuk organik aja jangan pupuk kimia,negative,0.8589552640914917
Alhamdulilahhirobilalaminrakernas 2023pdipberlangsungsuksesapayang diharapkanunyukmasadepan untukmenuju pemilu2024 berhasildng baik,positive,0.8047732710838318
Perjuangan untuk kedaulatan pangan bangsa adalah mutlak dan pokok........,neutral,0.8434594869613647
"PDIP insyaAllah, menjadi parte pelopor yang membela rakyat, yang bermoral marhaen atau Watak Wong Cilik........",negative,0.8440929651260376
"Alhamdulillahirrabbilalamiin. Rakernas IV 2023 PDIP, berlangsung sukses, insyaAllah, memberikan sumbangsih yg bermanfaat kpd bangsa dan negara. Dan untuk kemajuan bangsa negara atas kebangkitan ketahanan pangan nasional. Terimakasih kpd Ibu Bangsa Ibu Hj. Megawati Soekarnoputri. Terimakasih PDIP, Semangat Terus Berbuat Kebaikan serta Visioner Untuk Menjadi Partai Modern Menuju Indonesia Maju.......",positive,0.9472867846488953
TOP: IBU MEGAWATI IBU NEGARA NKRI RATU KEADILAN PUTRI TERBAIK'IR.H.BUNGKARNO BPK PROKLAMATOR NKRI❤❤❤,neutral,0.9847065806388855
TOP! MEGAWATI RATU KEADILAN BAGI NKRI,positive,0.768186628818512
"Nazis aku pilih PDIP....
PARTAI PENYENGSARA RAKYAT.",negative,0.9291014671325684
Ini kenapa komennya pada baik semua dah,positive,0.8178320527076721
"Sudah dipilih oleh partai nanun tidak direstui oleh Masy.
APAPUN YG DIRENCANAKAN PASTI TIDAK TERCAPAI.",negative,0.9967208504676819
Tu kan Bu Mega agamanya ngk tentu,neutral,0.49201667308807373
Apakah benar pandangan Ibu sesuai yg diucapkan dilaksanakan dg baik.,neutral,0.9222655892372131
"Salam sejahtra buat Ibu,salam santun buat semua peserta ,,, Merdeka,,,,,itu lah misi visi PDI,P,,, yg harus kita terap kn ,,masiarakat ingin merasakan indah nya kedaulatan pangan yg selalu di nanti2kn,,,jaya lah PDI,P,,,jalan terus menuju mulus,,Petani manjur,, Rakyat  makmur,,gemah ripah lohjinawi,,, terima kasih,,,,",positive,0.9802995920181274
Ide gagasannya Anies Baswedan lho ini 😂,neutral,0.7244040369987488
Ibu yg patut dicontoh semangat mengayomi menyayangi mendidik menguatkan mental anak2 generasi penerus bangsa.trima ksh.ibu yg selalu menyayangi.,positive,0.9884955883026123
Semoga ibu hajah megawati sukarno putri diberi kesehatan keselamatan pnjg umur dikuatkan keyakinannya sebagai ibu suri tauladan anak2 generasi penerus bangsa.amiin3x.,positive,0.9786141514778137
"Teknogi pertanian ,kelauta,,teknologi energi,sudah sangat modern dan mudah di dapat kalau mentrinya hanya mikir,,utk kepentingan pribadi,,atau kelompok ini yg sangat di sayangkan ,,semoga Bu mege di berikan kesehatan
Yg prima ,Amin",positive,0.9908644556999207
mantapp bu mega,positive,0.9957612156867981
"Laki sama Cewek sama2 sudah punya pacar, tpi mau dijodoh2in, mau ngak ? Ya, ngak masalah ? Krna kan mmang sama2 blum nikah & blum punya ikatan resmi di KUA & Catatan Sipil ? Klu  jodoh kan ngk ada yg tau, siapa .. dan tau2 nya juga yg laki & cewek itu klop, sehati, sama2 suka, cinta dan yg paling penting mrka mmg ditakdirkan utk jdi berjodoh ? Dan klu sdh sepakat laki & cewek, tinggal persetujuan para Orang Tua & lanjut dgn lamaran.  Ngapain juga bingung jadi Org Tua ..  mmg nya yg jodoh & mau nikah itu siapa juga. Org Tua hnya merestui sja & jgn dilarang2 klu itu piihan & jodoh nya si Anak (sbg Laki & cewek itu) .. lagian skrg ini kan bukan zaman siti nurbaya ? Hayo gmna ? Benar apa betul ngak Bro2 ?",negative,0.922731876373291
Jos PDIP,positive,0.9884827733039856
Pi wuok,positive,0.6502259969711304
Ngomong doang😂,neutral,0.38131147623062134
"Terlambat Mbah Mega dua periode kemana aja tanah perkebunan PTPN dibatang sudah ditanami beton,sawah"",tambak dikendal sudah rata jadi gedung.",negative,0.9219693541526794
Wis ora payu 2024,negative,0.9531043767929077
"Politik pangan, kedaulatan pangan.
Bukan hanya ketahanan pangan tapi RI harus bisa ber-swasembada pangan.
Hidup pak Ganjar Pranowo !
Sukses buat PDIP, Perindo, Hanura dan PPP.
JAYALAH NKRI !
💪👍💥😍🙏🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨",positive,0.9341100454330444
JANGAN PILIH  PARTAI  WONG CILIK  DAN CAPRES  CAWE  CAWE,negative,0.9830902814865112
"Yang mao merubah jadi trisila, ekasila siapa yaaa....????",neutral,0.7020570039749146
Kami rakyat sudah tau makanan enak dan bergizi tapi apadaya kami miskin apalagi pemimpin cuma yg dipikir bagikorsi dankoropsi  cukup dua periode utk partai PDIP.  Kami tertipuh oleh p. De. Masuk gorong gorong.,negative,0.9977892637252808
"hebat ibu mega wati, hebat mbak puan, hebat pakde, PDIP tidak pernah umbar janji tapi kerja-kerja nyata, PDIP tidak pernah menilai diri sendiri untuk di publikasikan (pamer) tetapi orang lainlah yang boleh untuk menilainya, kami tidak pernah ingin di puji (silau pujian) kami malah orang lain yang sering memujinya tanpa pernah kami memintanya❤😂❤😂kami lebih mandiri di dalam hal bersikap tidak pernah bergantung kepada orang lain❤😂",positive,0.9175435304641724
"Begitu juga para anggota dewan disetiap daerah hanya mengejar perjalanan dinas, namun stlh pulang perjalanan dinas tdk ada yg memaparkan nya kunjungan ke desa utk memberi pencerahan ke rakyat.",negative,0.7004690170288086
"Itulah ibu skrg ini org org yg masuk partai itu banyak yg hanya mengejar jabatan. Malah tdk berpihak pd rakyat, intinya asal dapat uang.",negative,0.9954009652137756
Udah lah PDIP suka merayu orang kecil memancing orang yg bodoh hahirnya rakyat sengsara utang negara makin besar bagai mana kedepan BBM pupuk sulit di beli,negative,0.9978109002113342
"Amin,,,,,",positive,0.9779426455497742
PDIP merayu merengek dengan rakyat kecil hahirnya sengsara harga BBM naik terus harga pupuk mahal sulit di beli hahirnya rakyat cilik yg d tinggalkan bagai mana nasib rakyat.,negative,0.9962782263755798
"Panjang umur sehat selalu Ibu MEGAWATI   semoga mangkin bijak utk masyarakat,  terlebih masyarakat yg blm beruntung",positive,0.936755895614624
"PDIP makin solid , konstruktif dan produktif .....",positive,0.8899166584014893
"135+ jiwa sudah 1 tahun
 nisan tanpa ke adilan",negative,0.8989284634590149
"Sehat selalu bu, semoga bisa membawa pdip dan bangsa ini semakin maju pesat, makmur adil merata. Amiin 🇮🇩👍",positive,0.948041558265686
"Sama bu, waktu saya nonton Ariani do AGT juga meneteskan air mata, haru bangga atas perjuangannya",positive,0.9652035236358643
berduet berpasangan pa ganjar pranowo dengan ibu khofifah di pilpres 2024,neutral,0.9934857487678528
Bangga ... Jadi PETUGAS PARTAI,positive,0.9877974390983582
Kmnis progresif revolusioner🎉💪💪,positive,0.6157053709030151
Yang penting kenyataan nek dan hasilnya baca tek coba no tex pating pecotot,negative,0.9691587686538696
Isok tempe awan dele jangan jual aset negara lagi masuk telinga kanan keluar telinga kiri  sok negarawan padahal dedel😊,negative,0.9965399503707886
Sehat selalu Mama Mega. Salam Pancasila dari Indonesia Timur. Merdeka !!!!❤🎉,positive,0.6119803190231323
Udahlah nek.. gak usah ngelantur...gak usah ngajarin rakyat kecil...makan sukun makan singkong...itu udah biasa dirasakan rakyat kecil sehari hari...tolong ngaca ya neek...rakyat kecil seperti petani itu gak pernah kenal korupsi neek...bagaimana mau makan daging neek? Sedangkan anak buahmu menumpuk hartanya neek...uang darimana itu neek? Apakah nenek gak sadar neek?,negative,0.9947360157966614
"Megawati omonganya kok ngelantur ya....masyarakat disuruh kreatif nanam cabe..gimana mau nanam? Lahanya ada yg digusur infestor kok...Mak megaaa anda jgn hanya ngobok"" masyarakat terus yaa...ingetin tuuh anak buahmu pada rakus makan uang rakyat kecil..mbok anda ini ngaca deeh...anak buahmu bikin rakyat miskin gara"" pada rakus korupsi..tau gak sih? Gemess aku hhmmm...",negative,0.9949127435684204
"Clear sdh kalo mendengar tuntas, karakter, makna dan visi dpt dipahami sangat mensasar.
Mungkin ini kenapa PDIP besar & sulit ditenggelamkan bahkan mrk sendiri yg tenggelam.
Mungkin paetai lain hrs lebih baik dari mega baru PDIP bisa mengecil",negative,0.953679084777832
Semoga bu mega sehat selalu umur panjang bisa turut berkontribusi utk membangun menuju indonesia maju dan indonesia emas..bu mega org baik / tulus..pilih PDIP/ GANJAR ..UTK INDONESIA EMAS...,positive,0.9335605502128601
Mbelgedes....,negative,0.9959508180618286
Makin tua makin kelihatan,negative,0.9041602611541748
"sekarangan ngomong lahan dipake buat tourism, slama 10tahun menjabat kemana aja? pertanian di exploitasi bgtu dijadikan lahan pertambangan/area industri, bahkn pupuk aja susah dapetinnya, nggak mencoba untuk menjatuhkan, cuma liat aja faktanya berapa lahan pertanian yang udah jadi perumahan, pertambangan, dan aarea industri",negative,0.7576499581336975
"Setuju dgn isi pidato, hanya saja prakteknya tidak tegak lurus dgn isi pidato..,, semoga penekanan ini kiranya bisa merubah mindset para legislator yg dicoblos oleh rakyat, mampu memperjuangkan kemandirian pangan nasional...dan kemandirian memajukan kesejahteraan rakyat yg berkeadilan...",positive,0.8838916420936584
Love Ibu Mega...,positive,0.9831642508506775
"Apakah pemilu kali ini salah saru partai besar akan jadi oposisi? Dinamika politik sudah mulai terlihat, Kaesang sudah menempuh jalan sendiri dan tidak ada keharusan 1 keluarga harus 1 partai, itu namanya bukan demokrasi.",negative,0.9936313033103943
Megawati luar biasa❤,positive,0.8169671297073364
"Saya orang bali timur krasem, trimakasi ibu mega, benar ktahanan pangan ditumbuh kembangkan, rakyatbutuh makan, semoga ibu selalu sehat.. Sbagai matah ari.. Sukseme.",positive,0.9639794230461121
"Jujur q bukan PDI p tapi q menghormati perjuangan beliau dijalan p Harto ,berdirinya partai PDI p penuh darah dn mayat....semoga ibu jdi ibu yg selalu bermanfaat buat bangsa ini .",positive,0.9618741273880005
Susah Bu Mega rakyat sekarang pinginya GK kerja pingin hidup enak jadi mending demo wk wk wk.....,negative,0.9971131086349487
"Ciri orang 2 berdusta berjama,ah ya ini",negative,0.9942188262939453
Dari dulu juga dianggap hebat dari kwlompoknya,positive,0.9741443395614624
Terlalu sombong. Ciba kita liat dari omongannya. Seharusnya kalau sudah jadi president itu bukan petugas partai lagi. Tapi petugas buat rakyat,negative,0.998199462890625
Hati hati mas kaisang bisa merobohkan partai besar klo di remehkan selamat bertugas mas kaisang semoga lolos ke Senayan . Aamiiiin,positive,0.6371073722839355
rakyat kecil sdh susah utk makan eee baru berbicara tentang pangan inikan program utk mencari suara saja,negative,0.9912019968032837
Ibu Megawati ini memang sangat VISIONER 👍👍,positive,0.8948009014129639
bali memang beda...selangkah lebih majuuuuu,positive,0.981427013874054
Ngomong diloang fakta smnjak rezim dibawah pdip bangsa Indonesia carut marut hutang menumpuk .orng oanen kalian sibuk import beras .,negative,0.9973504543304443
Haram pilih partai berlambang kepala kerbau,negative,0.9931447505950928
"Jikalau PDI-P ingin tetap berada dilingkaran kekuasaan tidak ada salah nya berada di Ring 2 dgn mengajukan Ganjar sebagai Cawapres dan Pak Prabowo sbg Capres Di pilpres 2024, jgn menapikan hal ini.. jika PDI masih gengsi ya siap² aja jadi oposisi....pak prabowo figur kuat di 2024 dalam semua aspek...citranya bagus dalam segala hal.",positive,0.9822118878364563
"Perettttttt aku emoh milih banteng, janji manis tokkkk, ramikir rakyat cilik, rakyat cilik kok di sogok sembako, kartu kis alah mboh ragagas, golek gawean angel, sembarang mundak, telek telek,,, ndi ki keadilan sosial bagi seluruh masyarakat indonesia",negative,0.9842355251312256
"Terharu saya denger ibu ngomong ngalor TDR GK jlz....
Anis nie bossss
pDi GK bakal menang lagi",negative,0.9561678767204285
"Yang penting bukti selama PDIP Megawati berkuasa gak ada buktinya  Justru Jaman Soeharto Indonesia jadi Lumbung Pangan ,,, para Petani senang ,,,,",negative,0.7026936411857605
Smg bu mega sehat panjang  umum biar saksikan  pelantikan ARB GUs IMIN RI 1 RI 2  AMIN  amin ya rabball allamiin,neutral,0.7550269961357117
"Emang lagi lucu"" nya sih",positive,0.9853973984718323
Terharu dg ceramah ibu mega.. Moga semua itu di laksanakan dgn baik sama petugas partai nya.. Tdk sprti skrg jauh dr angan2 ibu mega,positive,0.9787471890449524
Keren,positive,0.9971580505371094
"Ini yg namanya ketua umum, klo yg lain mah yahhh cukup tau aja, dari dulu ibu mega itu punya data tarik tersendiri dan berkharismatik ❤",positive,0.7210816144943237
"Udah bau tanah msh sibuk aja tuh nenek,sadar jgn bohong ' ingat ke bawah, buktinya rakyat bnyk jadi TKI",negative,0.9947031140327454
NTB dan KALTIM  Sekarang sudah pada beralih mendukung GANJAR   🤟🤟.   🇲🇨🇲🇨,neutral,0.8643515706062317
Cerita opo nenek ega,neutral,0.7656687498092651
❤Sehat selalu Bu Mega,positive,0.7183713912963867
Kedaulatan pangan apanya ibu ggk ingat dan sudh lupa ya tentang mi gor yg expor mentri perdagangan dan rakyat suruh rebus ggk perlu digoreng,negative,0.9676095843315125
"klv smpai hilang kemerdekaan.
maka yg akan dikenang masarakat adalah pejuang yg baru.
yg bisa berjuang untuk rakyat indonesia.",positive,0.8667033910751343
"bagaimana carax kalian di kenang sebagai pejuang sejati yg melindungi rakyat indoneaia.
dan jgk jembatan untuk masuk surga",positive,0.7170152068138123
"Nah ini masalah makanan dan minuman sehari hari bisa ga ya di indonesi mengurangi makanan atau bahan makanan dijauhkan dari bahan kimia yg membuat umur pendek coba perhatikan di setiap kelinik,puskes dan rsud. banyak sekali masyarakat yg sakit panjang umur dan sehat selalu ibu mega wati",positive,0.7762064933776855
Kentut mulutmu bauk kentut,negative,0.9976196885108948
"Urus rakyat ga becus partai pengusa RI malah sibuk urus capres,,perampokan,pemerkosaan,begal,penipuan,pembunuhan,bully dan intimidasi makin merajarela tiap hari selalu ada..",negative,0.9947983026504517
Karena pak Gatot dsn Ruslan buton tdk bisa capres...maka Anis aminlah yg mantap jd mimpin rakyat nrgara kita ini... ok pak 🤲👍🇮🇩🇮🇩🇮🇩,positive,0.672544002532959
"Ibu Megawati selalu tenang dalam bersikap, menampakkan kematangan beliau sebagai negarawan. Semoga Ibu Megawati dikaruniai usia yang panjang dan kesehatan agar selalu turut mengawal sejarah bangsa dan negara Indonesia.",positive,0.9774478673934937
Kami taksenang lagi sama pdip,neutral,0.6194774508476257
"Rakyat di bohongi melulu bu. harga kebutuhan pokok naik, setiap hari makan mie instan bu, mohon bu supaya bertindak agar pemerintah segera melakukan penyelesaian. 😢",negative,0.9786245226860046
❤🎉PDIP Ok ❤🎉GP RI 1❤🎉,neutral,0.8392485976219177
Maaf Bu gagasan Ibu sgt baik banget tp tdk semua elit PDIP paham misi dan visi Ibu.,positive,0.9262688159942627
Hidup mati tetap anis hidup mati tetap anis,negative,0.9328852891921997
Harga harga mahal Bu pa ndk dengar,negative,0.9959205389022827
"Buk mega ,, ? Untuk apa makanan sehat,, kalau pikiran nya tidak sehat ,,untuk apa jln tol nya panjang ,, kalau pikiran nya pendek ,, cuman di zaman PDIP ,, berkuasa ,, pikiran nya kacau ,, eror,, serakah ,,",negative,0.9977766871452332
