id,text,label
1648,negara ini memang jago kalau importtenang nanti kalau sudah import pun harga masih tinggiwajar tahun politik bareng yang murah pun akan kena fe import contoh hanya di indonesia ada ada pembedaan untuk fungsi yang sama gkr dan gkp fungsinya pemanisgula rafinasi bocor ke pasar salahkalau gula konsumsi bocor ke industri salah enggak,negative
1649,buloghrs di isi ktk psnendaerah tki,neutral
1650,import sajabiasanya import,negative
1651,tenang saja kan deh ada food estate,positive
1652,saya petani siap tanam padi jika pemerintah tak import kalau import saya tanam jagung,neutral
1653,saya enggak percaya hal initujuan nya ujung nya hanya untuk caro cara pencairan dana,negative
1654,yang lain pada panasawan hujan lari ke indonesia kalau ada kebakaranawan cari tempat lain yang habitatnya lebih cocokbehaviourcuaca,negative
1655,kalau tidak ada kebakaran besarkekeringannya tidak terlalu ektrim,positive
1656,bentar lagi dajjalnya turunjuru penyelamat,negative
1657,syukur saat lebaran harga tak naik saat ini memang ada kenaikan tapi gua sudah prediksi karena tak mungkin harga turun dan dari dulu begitu,positive
1658,bakal kemarau panjang cek bmkg,neutral
1659,alhamdulillahuntung kita sudah punya sorgum etcthx,positive
1660,kasus minyak goreng sebagai oelajaran baru minyak goreng negara audah goyang kayak apa kalau beras,negative
1661,di sebelah kirinyapak jokowi patungya,neutral
1662,truktrukrakyat kecil sudah lama berfikirdg bahasa yang sederhanagak pakai instruksikalau faktanya rakyat sudah banyak yang kurang makan dasar petrukmakin enggak karu karuan,negative
1663,pak jokowi saja yakin banget pak ganjar akan menang,positive
1664,salam pancasila cuma pak jokowi enggak pernah dapat bantuan coba dagang sepi lagi beras pun enggak dapat padahal enggak punya sawh,negative
1665,tong kosong nyaring bunyinya,negative
1666,kami di papua khususnya di biak hujan terus menerusuntuk berkebun saja susahberas yang kami dapat tiap bulan sebanyak okg tidak cukupkami mohon kepada bp presiden bisa tambah jatah beras agar mencukupi untuk satu bulantrimah kasih bp presiden yang kami cintai dan bangga,positive
1667,semoga kecemasan pak jokowi ini didengar presiden,neutral
1668,ribiu hanya anis yang layak jadi presidencerdas amanah agamis wibawa jejak digitalnya jelas,positive
1669,hidup pak prabowoinget bangsa indonesia akan hancurklaw enggak di pimpin olehorang yang tepat,negative
1670,kayaknya deh enggak semangad,negative
1671,mengapa pak jokowi tidak menyebut nama ganjar pranowo dalam pidato di awal,neutral
1672,harga pangan mahaldi korupsi mentan pupuk mahal,negative
1673,krisis pangan disebabkan salah satu faktornya adalah dikuranginya subsidi pupuk untuk petani ini kembalianya untuk indonesia pupuk mahal sulit didapat banyak yang enggak mau lagi jadi petani sudah pasti produksi pangan akan anjlok,negative
1674,iya secara partai dia harus dukung ganjar tapi secara manuver dukung prabowo dan bukan anisya wajarlah wong partainyalucu nya channelpro ganjar langsung bilang sepertinya sudah mulai terkuak jokowi dukung ganjar kok jadi enggak percaya diri begitu yaaterjemahan pidato jokowisepertinya akan ada calon menteri pertanian nih ganjar menggantikan syahrul linpo dan sekalian menyindir hasto cs tentang food estate dengan keras karena beberapa kali menyerang jokowi jadi maksudnya kalau sudah dilantik presidennya ganjar dilantik menteri pertanianada yang sadar enggak yawkwkwkwkwk apa dek ini susah ditebak saat orang berpikir berpihak nyatanya enggak wong ditempat prabowo juga kadang bicara begitu juga,negative
1675,tahun kemana saja wi,negative
1676,saya berharap hentikan sementara proyek betonprioritas kepada pengairan lahan pertanianpupuk murah enggak ada air enggak berguna jangan salah kaprah mr jack,negative
1677,terlalu pada akan dilantiktanding dulu om kalau menang baru dilantik ingat lawan lawannya kelas berat semua,negative
1678,jowi salam pancasila padahal dia enggak gerti pacasila dan mardeka,negative
1679,prabowo pendukungnya gemetar panas dingin ketar ketirharapan kalah pilpres lagi,negative
1680,turutkan pak sembako di indonesia kami sebagai masarakat keberatan,negative
1681,terima kasih pajokowi bapa jadi presiden indonesia semakin makmur rakyat kecil tolong apa brantqs pejabat yang korupsi semoga bapa dan keluarga selalu di lindungi allah amin,positive
1682,yang pasti rezzim pdip tidak bisa mengurus nkri beda jauh dengan p harto yang mampu membawa nkri swa sembada pangan rakyat sejahtera semua murah dan mudah,positive
1683,kode pak jokowi dukung pak ganjarbravo pak jokowi bravo pak ganjar,neutral
1684,semoga allah menghendaki semuanya baik sajaaamiin,positive
1685,harga pangan mahalya itulah hasil kinerja jokowi ya kan,negative
1686,saya memdoakan pak ganjar sehat dsn tidak terpilih jadi presidenaamin ya allah jauhkanlah,negative
1687,drama,negative
1688,yang menjegal pak presiden jokowi itu pak gj makanya pak gj lengser jteng baru mulai dibenahi pak presiden jokowijalan irigasiyg membenturkan pak pres jokowi dan rakyat itu pak gj cs,negative
1689,teori kedaolatan pangan omong kosong mimpi enggak tiduurbeli pupuk saja susah ribet,negative
1690,ciri pemimpin jahat yaitu beli pupuk subsidi ribet di persulit menyakitkn buat petani dan ahirny harga pangan mahal,negative
1691,kadang jokowi tidak paham dengan apa yang sering dia bicarakan mengomong manis tapi rakyat kenyataan masa beras import terus,negative
1692,kasihan wowo jokowi sebenar pilih ganjar bukan wowo,negative
1693,terimakasih kpk tapi satu lagi yang belum tuntas sampai saat ini dan berita nya tenggelam dari media teroris saja di lubang semut dan di hutan belantara ketemumoso harun masiku kagak ketemu juga,negative
1694,asalam wrwb p jokowi mhon gar golkar p airlangga p rk dkung p ganjar jdikan cawapres gar p ganjar menang betul di pilpres hingga dapat mneruskan program bapak jangan orang lain karena yang cocoksesuai karakternya hanya p ganjar jangan p pbw orba egi srakah tak cocok untuk mneruskn program bapakjgn p pbw tks wasalam wrwb,negative
1695,semoga ke depan perbanyak pabrik untuk rakyat bekerja,positive
1696,pecinta wowo anis pura pura tuli media kejangmendengar pidato jokowi,negative
1697,pidato banyak curhat negara lain minim stok pangan ya wajar karena lahannya minim yang aneh negeri ini subur dengan ribuan pulau kok pangannya minimsemua serba importapakah rakyat harus bertanya pada rumput yang bergoyang,negative
1698,sudah memasukitahun berkuasa janji kampanye dulu hanya omong doang belakalihat saja jejak digitalnya sungguh menyakitkan tidak usah berdebatlihat saja rekam jejak dan jejak digitalnya,negative
1699,indonesia kena azap karena pemimpinnnya zalimrempang dijual,negative
1700,bukannya semua rakyat indonesia ibunya sudah dikasih kartu sembakomurah ksmsehingga semua serba murahngimpi,negative
1701,ysng pasti kalo pdip berkuasa harga pangan tambah mahal,negative
1702,h e b b a t,negative
1703,curhat opo piye tapi ikianeh bikin kebijakan dong untuk kemakmuran rakyatjgn lindungi koruptor,negative
1704,dengar suaranya saja sudah males,negative
1705,lidah enggak bertlang jangan menara ryt no bnteng,negative
1706,siapkan bumn untuk begerak di tanam padi,neutral
1707,enggak usah pikirkan sejahtera dulu pak urusi menteri yang bapak tunjuk ramai ramai korupsi jujur sedih negeri ini selalu dikencingi koruptor petinggi hukum kita tetap harus dikendalikan bisnis para pengacara yang umumnya mengerubungi koruptor harus juga agak dicekik karena dilepas malah makin liar dan merusak,negative
1708,jokowi sepertinya sudah yakin ganjar bakal jadi presidenseperti yang ter ucap dari bibir jokowibegitu selesai dilantik segera langsung kerja kedaulatan pangan aneh ya,negative
1709,pak jokowi luar biasa dengan informasi bin dan informasi top secret lainnya beliau langsung berucappak ganjar besok dilantik sebagai menteri pertanian akan mampu melanjutkan program ketahanan pangan indonesiabravo pak jokowi dan pak ganjar sebagai mentan kami bangsa indonesia dukung penuh,positive
1710,matamu,neutral
1711,ganjar presiden,neutral
1712,laaah joklah ente mengapai saja harga kok bisa mahaljok joook,negative
1713,tidak ada kesempurnaan pada perilaku manusia dalam berpolitiksemua demi kebaikan bangsa dan rakyat indonesiabersatulah wahai tokoh bangsakesempingkan ego akan kekuasaan kehidupan rakyat dan kemakmuran rakyat itu lebih penting dari segala galanyasemoga allah membuka mata hati para tokoh bangsa ini amin,positive
1714,perbanyak pabrik pupuk tentu sangat diperlukan,neutral
1715,lahbelum juga ada pemilihan kok sudah main lantik melantik sihhpak apa mimpi kali ya lagian apa bisa ganjar di lantik jadi risblm pemilihanbangun pak bangun ngimpinya terlalu,negative
1716,pdip masih adakemiskinan tidak akan hilangtidak mampu kelola negara dengan alasan perangmusim kemarau lah macam macam alasan ganjar dilantik jadi ketua rw,negative
1717,gukguk pada kepanasansmngt pdip pakai ganjar,negative
1718,laparrrlapar lapar,negative
1719,elnino itu november kelardari kemarin saja mengapai pas kekeringan baru mikir cara atasinyanegara lain enggak ekspor ya itu normal karena buat jaga stok pangan harus dari februari deh mikir exit dootnya paak,negative
1720,dilantik jadi wapres maksudny,neutral
1721,ganjar tak mampu ngatasi pangan deh tampak tak ada ketegasan n keberanian,negative
1722,hrga pngan mahl karena pdip partai penguasa tidak mampu menanganihanya bisa menyebabkan pak jokowi terus,negative
1723,mohon para wartawan bantu viralkan kami dari petani magetan sangat kekurangan rabuk jatah kami di jual oleh oknum yang tidak bertanggung jawab rabuk subsidi di kawasan magetan oknum menjual,negative
1724,benar pak presiden jokowibiar semua bisa seimbang,positive
1725,enggak papa dinaikn harga gabahnya asalkan harga beras juga jangan diturunkan seperti bulan februari tiba tiba mengeluarkan harga beras dibawah pabrik sekitar,negative
1726,terimakasih pak presiden rasanya bahagia baru kali inisaya petani merasakan harga yang sesuai terimakasih atas kebijakannya semoga pak presiden sehat selalu maaf kan saya ya pak,positive
1727,harga gabah panen dari petani jika di bawahpetani akan merugi dan gulung tikar,negative
1728,aku lebih suka biaya obat obatan pupuk di murahkan,positive
1729,saya setujupetani pedagang dan konsumen tidak rugidari tahun sebelumnya petani saja yang rugidan dampak dari itu petani padi makin berkurang drastis,negative
1730,harga gabah harus naik rbkg sedangkan harga beras harusrbkg itu namanya pemerintah,neutral
1731,soal gabah dan beras harga naik turun sementara tidak masalahdan hal yang paling penting adalah mengamankan kebutuhan pokok dalam negeri terutama beras supaya stok beras tercukupi sampai waktubulan kedepan,positive
1732,semoga tengkulak pengusaha beras benar mematuhi harga yang telah ditetapkantapi di wilayah food estate saat ini harga gabah terjun padahal saat ini masih mulai panen dan biasanya saat panen raya akan semakin terjun anjlok kebawah,negative
1733,setuju bos,positive
1734,kalo harga stabil petani semangat tnam padi dan pasti nya kualitas dan hasil akan membaik smgkin banyak padi tidak ada kata import semakin banyak beras hrga akan stabil dan bisa di bawah nya itu saja teori nya,positive
1735,hati harga akan hancur di tngn tengkulak yang se enak nya enggak masuk wjr dalam ambil ke untungan bukan nya ngejelekin tengkulak di sini di beli harga murah dan dia jual beras dngn hrg tinggi kan membagongkngitu petani sini koar menyalahkan pemerintahtnp di sadari padahal ini ulh tengkulak yang lepas dari pengawasan pemerintah,negative
1736,pupuk mhl bro jadi wajardan bukan pupuk saja yang mhlmuly dari mengerjakan orang obat tan sewa tlaktot belum uph panendan masih banyak lagi,negative
1737,saya pengin jadi orang yang berpengaruh di indonesia semoga tercapaikarna saya tau semua tentang pertanian,positive
1738,alqamdullah sejahterakan petani pak jokowi,positive
1739,perjuangan gempur netmohon dukungannya terhadap perjuangan kami gempur net dalam kasus net yang sudah membuat penderitaan sangat dalam bagi ratusan ribu membernyasejumlah oknum aktor intelektual pt smisimbiotik multitalenta indonesiadan para kroninya yang sudah berstatus tersangka orangmaupun yang belummasih ada belasan orang lagiagar diproses hukum dengan ganjaran hukuman seberat beratnyayang lebih penting lagidana ratusan ribu member net dapat dikembalikandengan cara sebaik baiknya dan secepat secepatnyamohon kasus net diawasi dan dikawal dengan baikagar dana member bisa kembalisehingga penderitaan ratusan ribu member net bisa terangkat ekonomi mereka pulihhambatan pendidikan dan gangguan kesehatan hilangdan masa depan mereka menjadi cerah kembali,negative
1740,mantap kalao beqi saya sebagai petani semangatlaqi terimakasih pak jokowi,positive
1741,gatel,negative
1742,hidup di era sekarang lebih sulitkarena harga pangan semakin mahal,negative
1743,pupuk kita masih mahaltolong di turun kan harga pupuk biar petani sejahtera,negative
1744,harga beras naik menjelang bulan ramadhan agar nantinya pungutan zakat juga naik,neutral
1745,ini yang kami harapkan agar kami para petani bisa menanam padi lagi,positive
1746,naik kan juga harga pinang,neutral
1747,yang harusnya dinaikkan gaji buruh tani nya pupuk dimurahkan beras dimurahkan,neutral
1748,mantap,positive
1749,harga gabah naik para petani senangtapi para buruh tani yang tercekik,negative
1750,bagus lah bila harga gabah naik,positive
1751,kok tinggi penggilinganparah petani suruh jungkir balik lgiyg enggak nanam malah diatas seribu kenaikanya,negative
1752,yang harusnya pemerintah lakukan adalah bagaimana caranya menurunkan biaya produksi petani,neutral
1753,baguslah biar pertani tidak terlalu merugikarna pupuk mahal,positive
1754,mbak mega aku mau peluk mbak mega tapi kapan ketemu ya mbak,neutral
1755,di sini kami sudah siap kan lahan ternak ayam betelurhektar di desa bakus tulama kcamatan tasbar kbupaten belu,neutral
1756,saya ikut bangga rakernas ke pdi perjuangan sukses dan lancar mudah mudahan bisadilaksanakan masyarakat umum amin,positive
1757,nan,positive
1758,benar ganti pupuk organik saja jangan pupuk kimia,negative
1759,alhamdulilahhirobilalaminrakernas pdipberlangsungsuksesapayang diharapkanunyukmasadepan untukmenuju pemilu berhasildng baik,positive
1760,perjuangan untuk kedaulatan pangan bangsa adalah mutlak dan pokok,neutral
1761,alhamdulillahirrabbilalamiin rakernas ivpdipberlangsung suksesinsyaallahmemberikan sumbangsih yang bermanfaat kepada bangsa dan negara dan untuk kemajuan bangsa negara atas kebangkitan ketahanan pangan nasional terimakasih kepada ibu bangsa ibu hj megawati soekarnoputri terimakasih pdipsemangat terus berbuat kebaikan serta visioner untuk menjadi partai modern menuju indonesia maju,positive
